ID,User ID,Product ID,Subtotal,Tax,Total,Discount ($),Created At,Quantity
3465,493,146,R$ 126.05,R$ 5.04,R$ 123.60,R$ 7.49,31/08/2019,6
9966,1317,66,R$ 136.16,R$ 8.17,R$ 144.33,,31/08/2019,8
11867,1571,172,R$ 122.37,R$ 8.41,R$ 130.78,,31/08/2019,9
13198,1742,23,R$ 116.87,R$ 8.18,R$ 125.05,,31/08/2019,8
8226,1105,149,R$ 69.15,R$ -,R$ 69.15,,31/08/2019,3
6427,882,63,R$ 133.52,R$ 7.68,R$ 140.42,R$ 0.78,30/08/2019,5
17952,2387,1,R$ 44.19,R$ 1.90,R$ 46.09,,30/08/2019,4
14464,1921,170,R$ 105.08,R$ 6.83,R$ 111.91,,30/08/2019,5
5000,678,26,R$ 68.12,R$ -,R$ 68.12,,30/08/2019,6
17149,2284,181,R$ 143.89,R$ 7.91,R$ 151.80,,30/08/2019,5
13724,1816,52,R$ 103.68,R$ -,R$ 103.68,,30/08/2019,4
12209,1603,102,R$ 47.04,R$ -,R$ 47.04,,30/08/2019,10
7268,992,111,R$ 55.53,R$ -,R$ 55.53,,30/08/2019,5
1874,265,8,R$ 98.84,R$ -,R$ 98.84,,30/08/2019,3
8263,1109,137,R$ 67.77,R$ 4.07,R$ 71.84,,30/08/2019,7
11996,1587,68,R$ 115.24,R$ 4.61,R$ 116.38,R$ 3.47,30/08/2019,7
6410,877,169,R$ 59.53,R$ 3.57,R$ 63.10,,30/08/2019,9
9236,1231,75,R$ 125.81,R$ 7.55,R$ 133.36,,30/08/2019,8
14880,1985,59,R$ 89.20,R$ 4.46,R$ 93.66,,30/08/2019,8
17407,2321,54,R$ 62.09,R$ 2.48,R$ 64.57,,30/08/2019,7
7705,1050,61,R$ 23.54,R$ 0.94,R$ 24.48,,30/08/2019,7
10750,1417,50,R$ 53.64,R$ -,R$ 53.64,,30/08/2019,5
17314,2306,162,R$ 33.57,R$ 2.01,R$ 35.58,,30/08/2019,5
16897,2250,82,R$ 60.90,R$ 3.81,R$ 64.71,,30/08/2019,9
17976,2389,42,R$ 38.00,R$ 2.38,R$ 40.38,,30/08/2019,5
17878,2377,192,R$ 69.18,R$ 4.15,R$ 70.23,R$ 3.10,30/08/2019,7
17418,2324,89,R$ 63.72,R$ 3.82,R$ 67.54,,30/08/2019,7
18366,2446,187,R$ 98.98,R$ 3.96,R$ 102.94,,29/08/2019,7
10853,1430,119,R$ 43.44,R$ 2.71,R$ 37.68,R$ 8.47,29/08/2019,5
13133,1732,48,R$ 123.21,R$ 8.62,R$ 131.83,,29/08/2019,73
1988,276,27,R$ 127.52,R$ 8.29,R$ 135.81,,29/08/2019,4
12968,1710,162,R$ 33.57,R$ -,R$ 24.47,R$ 9.10,29/08/2019,8
7336,999,162,R$ 33.57,R$ 2.01,R$ 35.58,,29/08/2019,6
11558,1528,107,R$ 50.09,R$ 2.00,R$ 52.09,,29/08/2019,7
8372,1122,146,R$ 126.05,R$ 7.56,R$ 133.61,,29/08/2019,8
15614,2095,20,R$ 37.33,R$ 1.87,R$ 39.20,,29/08/2019,4
8537,1137,115,R$ 77.91,R$ 3.90,R$ 81.81,,29/08/2019,5
3565,507,178,R$ 117.33,R$ 7.63,R$ 124.96,,29/08/2019,6
15062,2027,56,R$ 36.37,R$ 2.18,R$ 34.87,R$ 3.68,29/08/2019,7
2153,303,66,R$ 136.16,R$ 9.53,R$ 145.69,,29/08/2019,9
15793,2115,196,R$ 70.15,R$ 4.38,R$ 71.98,R$ 2.55,29/08/2019,4
4447,616,167,R$ 97.70,R$ 6.84,R$ 104.54,,29/08/2019,4
1297,170,61,R$ 23.54,R$ -,R$ 23.54,,29/08/2019,9
17180,2287,82,R$ 60.90,R$ 2.44,R$ 63.34,,29/08/2019,3
5106,687,13,R$ 112.63,R$ -,R$ 112.63,,28/08/2019,5
10306,1354,63,R$ 133.52,R$ 8.35,R$ 141.87,,28/08/2019,6
17053,2274,116,R$ 114.42,R$ 6.29,R$ 120.71,,28/08/2019,4
15881,2121,108,R$ 50.09,R$ 3.01,R$ 53.10,,28/08/2019,2
15909,2123,144,R$ 61.20,R$ 1.77,R$ 62.97,,28/08/2019,6
9333,1240,74,R$ 51.13,R$ 3.83,R$ 54.96,,28/08/2019,7
17791,2371,164,R$ 92.97,R$ 5.81,R$ 98.78,,28/08/2019,8
16444,2186,85,R$ 54.90,R$ 2.61,R$ 57.51,,28/08/2019,4
10274,1352,177,R$ 128.82,R$ 7.73,R$ 136.55,,28/08/2019,5
8588,1150,3,R$ 53.08,R$ -,R$ 53.08,,28/08/2019,7
6557,893,164,R$ 92.97,R$ 5.81,R$ 98.78,,28/08/2019,5
7919,1066,102,R$ 47.04,R$ 2.94,R$ 49.98,,28/08/2019,8
10167,1344,109,R$ 119.05,R$ 7.14,R$ 126.19,,28/08/2019,9
10290,1354,111,R$ 55.53,R$ 3.47,R$ 59.00,,28/08/2019,5
9880,1304,113,R$ 110.48,R$ 6.63,R$ 117.11,,28/08/2019,6
4116,568,49,R$ 131.43,R$ -,R$ 131.43,,28/08/2019,6
6377,870,30,R$ 64.17,R$ 4.01,R$ 68.18,,27/08/2019,5
17057,2275,62,R$ 133.52,R$ -,R$ 133.52,,27/08/2019,6
18737,2498,84,R$ 81.88,R$ 3.85,R$ 85.73,,27/08/2019,4
10887,1433,19,R$ 64.01,R$ 4.00,R$ 68.01,,27/08/2019,8
6069,817,57,R$ 122.42,R$ 7.35,R$ 129.77,,27/08/2019,7
14125,1874,107,R$ 50.09,R$ 2.50,R$ 52.59,,27/08/2019,5
1291,170,41,R$ 63.51,R$ -,R$ 63.51,,27/08/2019,9
5088,686,123,R$ 110.93,R$ -,R$ 110.93,,27/08/2019,7
4696,650,84,R$ 81.88,R$ 3.28,R$ 85.16,,27/08/2019,3
8909,1197,140,R$ 66.80,R$ 2.67,R$ 64.30,R$ 5.17,27/08/2019,10
6576,900,34,R$ 74.30,R$ 2.97,R$ 77.27,,27/08/2019,5
313,48,66,R$ 136.16,R$ 8.85,R$ 145.01,,27/08/2019,5
3140,448,28,R$ 68.12,R$ 4.09,R$ 72.21,,27/08/2019,6
2638,362,64,R$ 143.42,R$ 8.25,R$ 151.67,,27/08/2019,6
700,87,167,R$ 97.70,R$ -,R$ 97.70,,27/08/2019,6
127,20,25,R$ 68.62,R$ 4.12,R$ 72.74,,27/08/2019,4
5268,710,4,R$ 110.99,R$ 7.77,R$ 118.76,,26/08/2019,7
7522,1025,149,R$ 69.15,R$ 4.32,R$ 73.47,,26/08/2019,3
261,40,115,R$ 77.91,R$ 4.87,R$ 81.42,R$ 1.36,26/08/2019,3
12279,1616,129,R$ 148.17,R$ 7.41,R$ 155.58,,26/08/2019,5
4499,624,156,R$ 30.62,R$ 2.30,R$ 32.92,,26/08/2019,6
12245,1611,69,R$ 73.39,R$ 3.49,R$ 76.88,,26/08/2019,8
13840,1829,36,R$ 130.94,R$ 6.55,R$ 137.49,,26/08/2019,5
349,50,10,R$ 47.68,R$ 2.38,R$ 50.06,,26/08/2019,10
16886,2249,119,R$ 43.44,R$ 2.82,R$ 46.26,,26/08/2019,4
10590,1391,11,R$ 132.46,R$ 7.95,R$ 140.41,,26/08/2019,7
6769,917,16,R$ 66.11,R$ 1.92,R$ 68.03,,26/08/2019,7
8164,1095,3,R$ 53.08,R$ 3.18,R$ 56.26,,26/08/2019,8
382,56,142,R$ 70.35,R$ 2.04,R$ 72.39,,26/08/2019,7
1906,269,80,R$ 54.91,R$ 3.43,R$ 58.34,,26/08/2019,9
11053,1457,188,R$ 33.88,R$ 2.03,R$ 35.91,,26/08/2019,4
11626,1536,113,R$ 110.48,R$ 5.52,R$ 116.00,,26/08/2019,7
16637,2213,116,R$ 114.42,R$ 6.87,R$ 121.29,,26/08/2019,8
14120,1874,185,R$ 39.58,R$ 1.98,R$ 41.56,,26/08/2019,5
17738,2364,97,R$ 112.42,R$ 3.26,R$ 115.68,,26/08/2019,4
1249,159,148,R$ 138.98,R$ 8.34,R$ 147.32,,26/08/2019,9
16062,2138,2,R$ 105.12,R$ 6.31,R$ 111.43,,26/08/2019,4
10980,1452,160,R$ 47.59,R$ 2.05,R$ 49.64,,26/08/2019,6
12906,1704,182,R$ 84.49,R$ 4.01,R$ 88.50,,26/08/2019,7
17370,2316,181,R$ 143.89,R$ 8.27,R$ 152.16,,26/08/2019,6
17874,2376,104,R$ 106.44,R$ 7.32,R$ 113.76,,26/08/2019,7
11743,1556,174,R$ 111.61,R$ 3.24,R$ 114.85,,26/08/2019,5
11228,1484,152,R$ 48.90,R$ 3.36,R$ 52.26,,26/08/2019,7
3238,458,106,R$ 52.72,R$ 2.11,R$ 44.95,R$ 9.89,25/08/2019,7
8040,1076,110,R$ 55.53,R$ 3.61,R$ 59.14,,25/08/2019,5
4196,581,57,R$ 122.42,R$ 8.42,R$ 126.75,R$ 4.09,25/08/2019,7
17421,2324,37,R$ 80.11,R$ 4.81,R$ 76.46,R$ 8.46,25/08/2019,5
16967,2263,108,R$ 50.09,R$ 1.45,R$ 51.54,,25/08/2019,8
11680,1541,67,R$ 41.24,R$ 2.47,R$ 43.71,,25/08/2019,5
15003,2014,46,R$ 118.05,R$ 7.38,R$ 125.43,,25/08/2019,8
2511,347,52,R$ 103.68,R$ 6.48,R$ 110.16,,25/08/2019,4
11799,1561,175,R$ 117.32,R$ 5.04,R$ 122.36,,25/08/2019,4
7339,999,150,R$ 128.55,R$ 7.71,R$ 136.26,,25/08/2019,6
4267,591,148,R$ 138.98,R$ 9.55,R$ 148.53,,25/08/2019,4
18371,2446,32,R$ 107.14,R$ 4.29,R$ 111.43,,25/08/2019,6
15289,2052,92,R$ 124.89,R$ 8.12,R$ 133.01,,25/08/2019,5
17814,2372,63,R$ 133.52,R$ 9.35,R$ 142.87,,25/08/2019,6
15891,2122,115,R$ 77.91,R$ 3.12,R$ 80.88,R$ 0.15,25/08/2019,2
16467,2190,65,R$ 68.23,R$ 4.26,R$ 72.49,,25/08/2019,6
10106,1334,186,R$ 98.98,R$ 3.96,R$ 102.94,,25/08/2019,6
6315,861,152,R$ 48.90,R$ 3.42,R$ 52.32,,25/08/2019,7
6230,839,4,R$ 110.99,R$ 3.22,R$ 114.21,,25/08/2019,5
16483,2192,3,R$ 53.08,R$ -,R$ 53.08,,25/08/2019,5
15560,2088,18,R$ 81.90,R$ 4.91,R$ 86.81,,25/08/2019,9
6141,823,170,R$ 105.08,R$ 5.78,R$ 103.80,R$ 7.06,25/08/2019,4
2173,305,155,R$ 43.78,R$ 1.75,R$ 45.53,,25/08/2019,8
8397,1123,40,R$ 99.66,R$ 7.47,R$ 107.13,,25/08/2019,6
16575,2205,108,R$ 50.09,R$ 3.44,R$ 53.53,,25/08/2019,6
13199,1742,145,R$ 61.20,R$ 4.28,R$ 65.48,,25/08/2019,8
9632,1276,19,R$ 64.01,R$ 4.00,R$ 68.01,,24/08/2019,6
6281,850,170,R$ 105.08,R$ 4.20,R$ 109.28,,24/08/2019,3
9217,1229,79,R$ 41.62,R$ 2.60,R$ 44.22,,24/08/2019,8
9050,1213,143,R$ 61.20,R$ 3.67,R$ 64.87,,24/08/2019,7
683,87,35,R$ 71.54,R$ -,R$ 71.54,,24/08/2019,9
13742,1817,187,R$ 98.98,R$ 6.19,R$ 105.17,,24/08/2019,6
4090,566,123,R$ 110.93,R$ 5.55,R$ 116.48,,24/08/2019,8
3096,442,2,R$ 105.12,R$ 6.31,R$ 111.43,,24/08/2019,8
13309,1754,7,R$ 148.23,R$ 6.37,R$ 154.60,,24/08/2019,8
12095,1593,49,R$ 131.43,R$ 7.23,R$ 138.66,,24/08/2019,10
6468,885,39,R$ 114.58,R$ 5.39,R$ 119.97,,24/08/2019,6
17731,2364,158,R$ 139.89,R$ 4.06,R$ 143.95,,24/08/2019,2
3558,504,199,R$ 115.43,R$ 6.93,R$ 122.36,,24/08/2019,8
1519,217,25,R$ 68.62,R$ 4.72,R$ 73.34,,24/08/2019,7
6169,830,135,R$ 45.80,R$ 2.29,R$ 48.09,,24/08/2019,7
6000,804,3,R$ 53.08,R$ 2.12,R$ 55.20,,24/08/2019,4
198,35,143,R$ 61.20,R$ 3.06,R$ 64.26,,24/08/2019,6
597,74,159,R$ 35.53,R$ 2.49,R$ 38.02,,23/08/2019,9
6280,850,104,R$ 106.44,R$ 4.26,R$ 110.70,,23/08/2019,3
17696,2356,147,R$ 66.65,R$ 3.67,R$ 70.32,,23/08/2019,7
2965,414,99,R$ 67.83,R$ 2.71,R$ 70.54,,23/08/2019,3
15680,2100,184,R$ 116.10,R$ 7.26,R$ 123.36,,23/08/2019,7
13097,1726,131,R$ 113.12,R$ 7.92,R$ 121.04,,23/08/2019,4
8255,1109,182,R$ 84.49,R$ 5.07,R$ 89.56,,23/08/2019,8
3253,459,85,R$ 54.90,R$ 3.29,R$ 58.19,,23/08/2019,10
2237,311,77,R$ 101.02,R$ 6.06,R$ 107.08,,23/08/2019,7
8162,1095,155,R$ 43.78,R$ 2.63,R$ 46.41,,23/08/2019,6
978,138,182,R$ 84.49,R$ 5.81,R$ 90.30,,23/08/2019,8
13088,1726,96,R$ 104.82,R$ 7.34,R$ 112.16,,23/08/2019,6
15005,2014,150,R$ 128.55,R$ 8.03,R$ 136.58,,23/08/2019,6
4202,581,3,R$ 53.08,R$ 3.65,R$ 56.73,,23/08/2019,5
9249,1232,166,R$ 38.30,R$ 1.53,R$ 36.89,R$ 2.94,23/08/2019,8
4003,557,162,R$ 33.57,R$ 2.10,R$ 35.67,,23/08/2019,6
468,64,80,R$ 54.91,R$ 2.20,R$ 57.11,,23/08/2019,4
2871,406,86,R$ 92.31,R$ 3.69,R$ 94.78,R$ 1.22,23/08/2019,5
2135,301,113,R$ 110.48,R$ 6.63,R$ 117.11,,22/08/2019,7
13568,1788,90,R$ 123.12,R$ 3.57,R$ 126.69,,22/08/2019,5
4,1,94,R$ 109.22,R$ 6.01,R$ 115.23,,22/08/2019,6
13676,1808,89,R$ 63.72,R$ 3.19,R$ 66.91,,22/08/2019,6
4378,609,140,R$ 66.80,R$ 3.34,R$ 70.14,,22/08/2019,4
1779,250,11,R$ 132.46,R$ 8.28,R$ 140.74,,22/08/2019,6
15875,2121,148,R$ 138.98,R$ 8.34,R$ 147.32,,22/08/2019,2
7875,1064,121,R$ 40.45,R$ 1.62,R$ 42.07,,22/08/2019,9
6858,925,144,R$ 61.20,R$ 4.59,R$ 65.79,,22/08/2019,7
4847,665,22,R$ 32.14,R$ 1.53,R$ 33.67,,22/08/2019,5
12712,1681,136,R$ 105.20,R$ 6.31,R$ 111.51,,22/08/2019,7
12113,1596,29,R$ 123.57,R$ 3.58,R$ 127.15,,22/08/2019,8
9119,1221,181,R$ 143.89,R$ 10.79,R$ 154.68,,22/08/2019,7
3367,483,90,R$ 123.12,R$ 4.92,R$ 125.16,R$ 2.88,22/08/2019,5
13286,1752,98,R$ 112.42,R$ 4.50,R$ 109.83,R$ 7.08,22/08/2019,6
18641,2481,41,R$ 63.51,R$ 3.02,R$ 66.53,,22/08/2019,10
15390,2065,135,R$ 45.80,R$ 2.63,R$ 48.43,,22/08/2019,4
2490,345,104,R$ 106.44,R$ 4.26,R$ 110.70,,22/08/2019,6
8787,1175,157,R$ 139.89,R$ 6.30,R$ 142.70,R$ 3.49,22/08/2019,5
18594,2473,9,R$ 87.47,R$ 5.47,R$ 92.94,,22/08/2019,8
334,49,46,R$ 118.05,R$ 4.99,R$ 123.04,,21/08/2019,9
7654,1039,7,R$ 148.23,R$ 5.93,R$ 154.16,,21/08/2019,8
12236,1610,127,R$ 134.48,R$ 5.38,R$ 139.86,,21/08/2019,8
10948,1445,20,R$ 37.33,R$ 1.77,R$ 39.10,,21/08/2019,4
3305,470,169,R$ 59.53,R$ -,R$ 59.53,,21/08/2019,9
11990,1586,103,R$ 47.04,R$ -,R$ 47.04,,21/08/2019,7
12607,1662,153,R$ 66.80,R$ 2.67,R$ 69.47,,21/08/2019,7
1881,266,88,R$ 105.41,R$ 6.06,R$ 111.47,,21/08/2019,7
1323,173,133,R$ 68.48,R$ 3.94,R$ 72.42,,21/08/2019,6
675,86,26,R$ 68.12,R$ 5.11,R$ 73.23,,21/08/2019,7
9893,1307,38,R$ 66.07,R$ 2.64,R$ 68.71,,21/08/2019,8
6925,934,37,R$ 80.11,R$ 6.01,R$ 86.12,,21/08/2019,7
2292,318,134,R$ 42.49,R$ 1.23,R$ 43.72,,21/08/2019,4
15014,2014,128,R$ 75.08,R$ 4.69,R$ 77.82,R$ 1.95,21/08/2019,4
5301,712,91,R$ 65.09,R$ 3.74,R$ 68.83,,21/08/2019,5
8700,1162,194,R$ 50.38,R$ 3.27,R$ 53.65,,21/08/2019,6
6063,816,73,R$ 71.63,R$ 4.30,R$ 75.93,,21/08/2019,5
13911,1841,132,R$ 127.88,R$ 7.67,R$ 135.55,,21/08/2019,4
6885,930,114,R$ 77.91,R$ 4.87,R$ 82.78,,21/08/2019,8
10623,1395,41,R$ 63.51,R$ 2.73,R$ 66.24,,20/08/2019,7
13690,1811,180,R$ 68.32,R$ 5.12,R$ 73.44,,20/08/2019,6
4587,638,50,R$ 53.64,R$ 3.35,R$ 56.99,,20/08/2019,7
3462,493,119,R$ 43.44,R$ 1.74,R$ 45.18,,20/08/2019,6
17555,2342,75,R$ 125.81,R$ 8.81,R$ 134.62,,20/08/2019,7
2833,401,149,R$ 69.15,R$ 3.28,R$ 72.43,,20/08/2019,7
2937,412,137,R$ 67.77,R$ 5.08,R$ 72.85,,20/08/2019,4
16217,2164,162,R$ 33.57,R$ 1.59,R$ 35.16,,20/08/2019,4
13792,1827,35,R$ 71.54,R$ 3.58,R$ 75.12,,20/08/2019,9
17029,2271,129,R$ 148.17,R$ 6.26,R$ 154.43,,20/08/2019,8
17200,2289,164,R$ 92.97,R$ -,R$ 92.97,,20/08/2019,4
17996,2392,30,R$ 64.17,R$ 2.89,R$ 67.06,,20/08/2019,8
11366,1503,82,R$ 60.90,R$ 3.65,R$ 64.55,,20/08/2019,6
7982,1072,13,R$ 112.63,R$ 5.63,R$ 118.26,,20/08/2019,6
8163,1095,71,R$ 82.80,R$ 4.97,R$ 87.77,,20/08/2019,6
1409,199,129,R$ 148.17,R$ 8.52,R$ 156.69,,20/08/2019,6
17094,2277,146,R$ 126.05,R$ 8.82,R$ 134.87,,19/08/2019,7
2528,350,80,R$ 54.91,R$ 3.29,R$ 58.20,,19/08/2019,7
10272,1352,101,R$ 139.82,R$ 8.39,R$ 148.21,,19/08/2019,3
17342,2310,46,R$ 118.05,R$ 4.72,R$ 122.77,,19/08/2019,5
4095,567,39,R$ 114.58,R$ 5.73,R$ 120.31,,19/08/2019,8
12366,1629,131,R$ 113.12,R$ 3.28,R$ 116.40,,19/08/2019,7
16310,2172,114,R$ 77.91,R$ 3.90,R$ 81.81,,19/08/2019,7
6831,919,45,R$ 118.05,R$ 8.12,R$ 126.17,,19/08/2019,8
8136,1091,68,R$ 115.24,R$ 5.76,R$ 121.00,,19/08/2019,4
4081,566,63,R$ 133.52,R$ 6.68,R$ 140.20,,19/08/2019,6
4858,665,89,R$ 63.72,R$ 3.03,R$ 66.75,,19/08/2019,7
4548,631,125,R$ 80.40,R$ 4.82,R$ 85.22,,19/08/2019,9
11811,1562,86,R$ 92.31,R$ 5.54,R$ 97.85,,19/08/2019,8
3045,436,119,R$ 43.44,R$ 2.61,R$ 46.05,,19/08/2019,8
14123,1874,41,R$ 63.51,R$ 3.18,R$ 66.69,,19/08/2019,5
14274,1899,71,R$ 82.80,R$ 4.97,R$ 87.77,,19/08/2019,7
1204,155,68,R$ 115.24,R$ 6.91,R$ 122.15,,19/08/2019,6
6716,913,52,R$ 103.68,R$ 6.22,R$ 109.90,,19/08/2019,7
12141,1598,31,R$ 105.65,R$ 4.75,R$ 110.40,,19/08/2019,7
8386,1122,111,R$ 55.53,R$ 3.33,R$ 58.86,,19/08/2019,7
4602,642,135,R$ 45.80,R$ 2.63,R$ 48.43,,19/08/2019,7
11486,1518,15,R$ 37.65,R$ 2.45,R$ 38.60,R$ 1.50,19/08/2019,53
11424,1511,173,R$ 122.37,R$ 9.18,R$ 131.55,,18/08/2019,5
12755,1686,150,R$ 128.55,R$ 9.00,R$ 137.55,,18/08/2019,4
1179,154,156,R$ 30.62,R$ 0.89,R$ 31.51,,18/08/2019,4
13195,1742,160,R$ 47.59,R$ 3.33,R$ 50.92,,18/08/2019,6
4085,566,101,R$ 139.82,R$ 6.99,R$ 146.81,,18/08/2019,8
5211,702,38,R$ 66.07,R$ -,R$ 66.07,,18/08/2019,4
15554,2087,123,R$ 110.93,R$ 6.93,R$ 117.86,,18/08/2019,6
2275,314,179,R$ 68.32,R$ 2.73,R$ 71.05,,18/08/2019,5
10268,1352,86,R$ 92.31,R$ 5.54,R$ 97.85,,18/08/2019,5
12978,1711,191,R$ 128.58,R$ 7.72,R$ 136.30,,18/08/2019,10
470,65,63,R$ 133.52,R$ 5.34,R$ 138.86,,18/08/2019,7
426,59,111,R$ 55.53,R$ 1.61,R$ 55.16,R$ 1.97,18/08/2019,6
2252,313,200,R$ 73.20,R$ -,R$ 73.20,,18/08/2019,9
73,12,122,R$ 99.85,R$ 3.99,R$ 103.84,,18/08/2019,7
9359,1243,53,R$ 44.28,R$ 3.32,R$ 37.63,R$ 9.97,18/08/2019,10
158,23,78,R$ 41.62,R$ 1.66,R$ 43.28,,18/08/2019,9
5258,709,181,R$ 143.89,R$ -,R$ 143.89,,18/08/2019,5
5487,746,110,R$ 55.53,R$ 2.78,R$ 58.31,,18/08/2019,7
14659,1960,48,R$ 123.21,R$ 4.93,R$ 128.14,,17/08/2019,6
8479,1130,88,R$ 105.41,R$ 4.22,R$ 109.63,,17/08/2019,9
15970,2130,55,R$ 95.77,R$ -,R$ 95.77,,17/08/2019,7
14264,1897,144,R$ 61.20,R$ 4.28,R$ 65.48,,17/08/2019,5
18174,2412,53,R$ 44.28,R$ 2.10,R$ 46.38,,17/08/2019,8
1757,246,134,R$ 42.49,R$ 2.12,R$ 44.61,,17/08/2019,5
6731,915,87,R$ 117.26,R$ 8.21,R$ 125.47,,17/08/2019,7
18181,2413,116,R$ 114.42,R$ 8.01,R$ 122.43,,17/08/2019,6
15000,2014,191,R$ 128.58,R$ 8.04,R$ 136.62,,17/08/2019,8
7500,1019,46,R$ 118.05,R$ 5.90,R$ 123.95,,17/08/2019,4
9114,1220,180,R$ 68.32,R$ 3.76,R$ 72.08,,17/08/2019,7
17614,2347,181,R$ 143.89,R$ 5.76,R$ 149.65,,17/08/2019,83
4261,591,6,R$ 97.44,R$ 6.70,R$ 104.14,,17/08/2019,6
11046,1456,92,R$ 124.89,R$ 7.49,R$ 132.38,,17/08/2019,4
16295,2170,63,R$ 133.52,R$ 3.87,R$ 137.39,,17/08/2019,7
14954,1997,144,R$ 61.20,R$ -,R$ 61.20,,17/08/2019,4
10913,1437,83,R$ 81.88,R$ 4.50,R$ 86.38,,17/08/2019,7
16352,2178,121,R$ 40.45,R$ 2.53,R$ 42.98,,16/08/2019,6
936,129,96,R$ 104.82,R$ 6.29,R$ 111.11,,16/08/2019,7
10763,1419,200,R$ 73.20,R$ 4.39,R$ 69.12,R$ 8.47,16/08/2019,9
3542,503,181,R$ 143.89,R$ 9.35,R$ 153.24,,16/08/2019,6
1198,155,26,R$ 68.12,R$ 4.09,R$ 72.21,,16/08/2019,6
17010,2270,133,R$ 68.48,R$ 4.11,R$ 72.59,,16/08/2019,7
10228,1350,43,R$ 76.35,R$ -,R$ 76.35,,16/08/2019,4
637,77,151,R$ 91.61,R$ 5.50,R$ 97.11,,16/08/2019,9
3592,510,43,R$ 76.35,R$ 4.58,R$ 80.93,,16/08/2019,6
254,40,129,R$ 148.17,R$ 9.26,R$ 157.43,,16/08/2019,5
2085,293,191,R$ 128.58,R$ 7.72,R$ 136.30,,16/08/2019,6
14209,1882,192,R$ 69.18,R$ -,R$ 69.18,,16/08/2019,10
3598,511,70,R$ 57.49,R$ 3.45,R$ 60.94,,16/08/2019,5
1599,226,32,R$ 107.14,R$ 7.37,R$ 114.51,,16/08/2019,7
15750,2112,32,R$ 107.14,R$ 4.29,R$ 111.43,,16/08/2019,5
11063,1459,155,R$ 43.78,R$ 1.97,R$ 45.75,,16/08/2019,3
15063,2027,44,R$ 76.35,R$ 4.58,R$ 80.93,,16/08/2019,7
17320,2307,196,R$ 70.15,R$ 4.03,R$ 74.18,,16/08/2019,7
9366,1243,22,R$ 32.14,R$ 2.41,R$ 34.55,,16/08/2019,7
7637,1039,28,R$ 68.12,R$ 2.72,R$ 62.60,R$ 8.24,16/08/2019,7
12999,1714,102,R$ 47.04,R$ 1.99,R$ 49.03,,16/08/2019,49
18033,2393,189,R$ 93.28,R$ -,R$ 90.53,R$ 2.75,15/08/2019,4
9486,1264,149,R$ 69.15,R$ 2.01,R$ 71.16,,15/08/2019,5
8481,1130,190,R$ 128.58,R$ 5.14,R$ 133.72,,15/08/2019,7
18091,2400,162,R$ 33.57,R$ 1.72,R$ 35.29,,15/08/2019,7
3867,543,5,R$ 124.12,R$ 4.96,R$ 129.08,,15/08/2019,5
11740,1556,145,R$ 61.20,R$ 1.77,R$ 62.97,,15/08/2019,5
12115,1596,64,R$ 143.42,R$ 4.16,R$ 147.58,,15/08/2019,8
2616,359,191,R$ 128.58,R$ 8.04,R$ 136.62,,15/08/2019,6
5393,727,108,R$ 50.09,R$ 3.26,R$ 53.35,,15/08/2019,8
9408,1248,11,R$ 132.46,R$ 7.95,R$ 140.41,,15/08/2019,8
2290,318,75,R$ 125.81,R$ 3.65,R$ 129.46,,15/08/2019,6
17445,2328,96,R$ 104.82,R$ 7.86,R$ 112.68,,15/08/2019,72
17616,2348,14,R$ 37.65,R$ 1.51,R$ 39.16,,15/08/2019,5
17969,2388,143,R$ 61.20,R$ 3.67,R$ 64.87,,15/08/2019,4
14951,1997,69,R$ 73.39,R$ -,R$ 73.39,,15/08/2019,6
16989,2265,165,R$ 38.30,R$ 1.53,R$ 39.83,,15/08/2019,9
10664,1402,139,R$ 76.78,R$ 5.76,R$ 82.54,,15/08/2019,6
13006,1714,44,R$ 76.35,R$ 3.23,R$ 79.58,,14/08/2019,5
5497,750,112,R$ 41.33,R$ 1.65,R$ 42.98,,14/08/2019,6
2985,420,198,R$ 70.15,R$ 3.51,R$ 73.66,,14/08/2019,5
17552,2342,133,R$ 68.48,R$ 4.79,R$ 73.27,,14/08/2019,7
7865,1064,136,R$ 105.20,R$ 4.21,R$ 109.41,,14/08/2019,6
3429,489,119,R$ 43.44,R$ 2.61,R$ 46.05,,14/08/2019,6
11002,1453,47,R$ 84.08,R$ 3.55,R$ 87.63,,14/08/2019,6
1666,234,110,R$ 55.53,R$ -,R$ 55.53,,14/08/2019,8
165,24,10,R$ 47.68,R$ 3.28,R$ 50.96,,14/08/2019,7
17967,2388,175,R$ 117.32,R$ 7.04,R$ 124.36,,14/08/2019,5
9189,1227,113,R$ 110.48,R$ 4.42,R$ 114.90,,14/08/2019,9
17484,2335,42,R$ 38.00,R$ 2.61,R$ 40.61,,14/08/2019,5
5844,793,27,R$ 127.52,R$ 6.54,R$ 134.06,,14/08/2019,3
2867,404,18,R$ 81.90,R$ 4.91,R$ 86.81,,14/08/2019,3
3381,484,186,R$ 98.98,R$ 6.93,R$ 105.91,,13/08/2019,8
18129,2406,78,R$ 41.62,R$ 2.60,R$ 44.22,,13/08/2019,3
8376,1122,183,R$ 56.70,R$ 3.40,R$ 60.10,,13/08/2019,4
3063,440,102,R$ 47.04,R$ 3.23,R$ 50.27,,13/08/2019,7
1436,204,14,R$ 37.65,R$ 2.35,R$ 40.00,,13/08/2019,7
